____,-0.008231532233725029
_____,0.04268004919012084
______,0.042945865562924984
_________,0.016350007661134983
____________________________________,0.0010112892248665076
_____________________________________,0.0012254838514961393
__________________________________________________________________,0.002828143449244037
____insert,-7.023382774249852e-05
_a,-0.0012745113076197783
_absolute,-0.00010404512813630126
_am_,-0.029616745382664154
_and_,-0.001968864584923717
_angel_,-0.002458082133153362
_annie_,-0.00010404512813630126
_any_,-0.007044735328695524
_anything_,0.0033215933274348074
_apocalyptically,-0.018797064805112867
_as,-0.008791205593660464
_atlantis_,-0.00010588133755111312
_atlantis_the_lost_empire_,-0.00010588133755111312
_attack,-0.00339452633481122
_before_,-0.001968864584923717
_blair,-0.011869638022153501
_both_,0.0060405052589627495
_bounce_,-0.001968864584923717
_by,0.005078447546156907
_cannon_,-0.001968864584923717
_cant_,-0.0038516978488994658
_certainly_,-0.001968864584923717
_could,-0.0007466360014186039
_cruel,-0.011806329238024995
_dirty,-0.00010404512813630126
_discuss_,0.02315118912725532
_discussing_,0.02315118912725532
_do_,-0.001968864584923717
_dr,-0.006572763394621085
_dying,-0.005096735761573742
_earned_,-5.038483842531944e-05
_everything_,-0.0032049036253265785
_ex_executives,-0.0034773853273406996
_extremeley_,0.007267863298622436
_extremely_,-6.737990579290612e-06
_film_,-0.0005682137306828418
_get_,0.0012073968904203415
_have_,-0.003964549549653431
_i,0.005072534294530252
_i_,-0.0004282852771350861
_innerly,0.0010449615237414361
_inside_,-0.005685075792461106
_inspire_,-0.00042615034495942043
_is_,0.0019259056787604824
_les,0.0018343876082101774
_love_,-0.040308158005209385
_magic_,0.006196805885044654
_much_,0.014536682698296239
_mystery,0.014350724922937198
_napolean,-0.00010404512813630126
_new,-0.00012333893986334168
_night,0.01104449722546605
_not_,0.0001617712446677622
_obviously_,-6.737990579290612e-06
_other_,0.0002475584723265373
_penetrate_,-0.001968864584923717
_plan,-0.004691406103095251
_possible_,-0.00010404512813630126
_real_,-0.012449748432140448
_really_is_,0.007264462072995332
_shall,0.005942708189493262
_shock,-0.00010404512813630126
_so_,-0.011244708306596872
_so_much_,-2.2129320931556966e-05
_somewhere_,-0.008505103466003885
_spiritited,0.00999511094396967
_spoiler_,-0.013136593701578821
_starstruck_,-0.00010404512813630126
_strictly,0.005942708189493262
_sung_,0.02315118912725532
_the,0.02317237901751956
_the_,3.2879645543598626e-05
_theres_,-2.2129320931556966e-05
_they_,-2.2129320931556966e-05
_think_,-0.0014704893627270682
_told_,-0.001968864584923717
_toy,0.00999511094396967
_tried,0.035195337757887954
_twice_,0.00999511094396967
_undertow_,-0.00339452633481122
_very_,-3.006987020839939e-05
_voice_,0.01124866937719566
_want_,-0.0004282852771350861
_waterdance_,0.0036248009676445115
_well_,-0.0022936426047338986
_weve,0.018953090648707996
_whale_,-0.001968864584923717
_worst_cases_of_nepotism,-0.000126542110785823
_wrong_,-0.01233750282954696
_x,-0.027715696131400937
aa,-0.03593602273995877
aaa,-0.011537343055136224
aaaaaaah,-0.0001773126430541953
aaaaah,-0.00016534828207394165
aaaaatch,0.01772477182570107
aaaahhhhhhh,-0.0035595163955895914
aaaand,0.028874705886971892
aaaarrgh,-0.0006130145288138488
aaah,-0.00016534828207394165
aaargh,-0.013436521183571647
aaaugh,-5.190028505591773e-06
aaawwwwnnn,-0.0009018408075668583
aachen,0.013484697670656035
aada,0.004184593502443076
aadha,0.003082999741541072
aadmittedly,-0.003269681818743595
aag,-0.012278547150345794
aage,0.013309239361515965
aaghh,-0.005409124677345972
aah,-0.001968864584923717
aahhh,-0.002481665372606967
aaip,-0.02422700426008206
aaja,-5.699378120128677e-05
aakash,-0.00936832678976392
aaker,0.0029365571693991998
aakrosh,0.014810885386030792
aames,0.017829473951914268
aamess,0.004083005096423401
aamir,-0.005649799380086406
aan,0.0057575472636479845
aankh,-0.0002966585104120818
aankhen,0.011655450855333807
aap,-1.4745166934182586e-06
aapke,-0.010982734055541607
aapkey,0.004201569988876056
aardman,-0.03179636098389049
aardmans,-0.001949319404959182
aardvarks,0.004166608190256064
aargh,-0.004929839681185903
aaron,-0.043985817481977205
aarons,0.015781484929984987
aarp,-0.008581100212138489
aarrrgh,0.00010480197939526153
aatish,0.03986046865817091
aauugghh,-0.00015184991170853724
aavjo,0.01964334370606255
aaww,3.4124649783484384e-05
ab,-0.006539145469332544
aback,-0.004827604252290403
abadi,0.01035850602819148
abahy,0.01431905084336699
abanazer,-0.013953423459573962
abandon,-0.007072023564173921
abandoned,0.14395845923285447
abandoning,0.0183663189323333
abandonment,-0.0008201530286357492
abandons,-0.03761099152002904
abanks,0.0005761122654807238
abas,-0.0022055331512259935
abashed,-0.02364823218540625
abashidze,0.001386854691207858
abatement,0.00023531069014824402
abating,0.0034773135577495437
abattoirs,-0.011534619687388215
abba,0.0009114572549520707
abbad,0.0006500801449414193
abbas,0.07081468864487497
abbasi,0.012900661080072847
abbey,0.04912077788406418
abbeys,0.01056425613120758
abbie,-0.0008718944820250451
abbot,0.06437261648657155
abbots,0.0027167616642290887
abbott,-0.05679274797850885
abbotts,0.0028796648774237345
abbottwe,1.324626684778898e-05
abbreviated,0.01581674904284598
abbu,-0.0022055331512259935
abby,-0.014527624784555307
abbys,0.010997097713485258
abc,0.07680415780320282
abccom,0.00025931955739502693
abcd,-0.0038048885106540657
abcs,-0.024700684227923823
abcwe,0.013890449572056662
abdic,-0.007030662188222802
abdicates,-0.00884736350861656
abdicating,0.00812457632821559
abdomen,-0.02915016496753971
abdominal,0.0010928188792683603
abdu,-0.0019512951176709626
abduct,-0.016869021924010248
abducted,-0.06331372551651517
abductee,-0.015911587305874903
abducting,0.002984982396781553
abduction,-0.004250962981672681
abductions,-0.009374609712001599
abductor,-0.0020220731919405204
abductors,0.004839331702813926
abducts,-0.01086564765444295
abdul,-0.010703309739279961
abdullah,-0.007158954905672243
abe,-0.02037557207965478
abel,0.018767187208048593
abercrombie,-0.01197597301928793
abernathy,-0.008006140196552748
aberrant,-0.014539621374346695
aberration,0.004954583805507957
aberrations,0.0038198252611908795
aberystwyth,0.004459842723714135
abets,0.00013079911966072422
abetted,0.02374265653572463
abetting,-0.0007534156786171599
abeyance,0.00036156498932510245
abgail,0.005473059270947824
abhay,0.0751485218738763
abhays,0.019971628898844775
abhi,0.0072675932439841455
abhijeet,0.0023701298231681347
abhijeetrehan,0.0010125938798226403
abhimaan,0.0032145503654749364
abhisheh,-0.0019241837175526734
abhishek,-0.024769249156187285
abhor,0.0006788526694767327
abhorrence,-0.017439912731230904
abhorrent,-0.068081930808016
abhors,0.0014454929780764068
abi,0.004504950010998869
abide,-0.006378922317392121
abides,1.726847929711074e-05
abiding,-0.04390862539900817
abigail,-0.029998654403091515
abigails,0.009965948238027485
abigil,0.005473059270947824
abilities,0.020536493015286164
abilitiesput,0.013878136570475565
abilitiesyou,0.004018710283349215
ability,-0.200765290707842
abilityof,0.008743764159157251
abishai,0.004383912670783158
abisheks,-0.0002933975553954692
abject,-0.008479814928388197
abjectly,0.00640863926806143
abkani,-0.010589803024380607
ablaze,-0.031112047293719528
ablazeso,-4.881938439700797e-05
able,0.23797925301744824
ableand,-0.005930288326361334
ably,0.04123187641937373
abm,-0.03248030416757183
abner,-0.012260535888288899
abnormal,0.004140380585067001
abnormality,0.011856279898833404
abnormally,-0.002234820937498266
abo,0.01999915829955231
aboard,0.018144324229711992
abode,-0.012725119946262249
abodes,-0.008695685685399983
abolish,0.022231705229599604
abolished,0.019785946235936068
abolition,0.026259782041321834
abolitionism,2.2285207770344763e-05
abolitionists,-0.0027906351559421885
abominable,-0.004102122395210773
abominably,-0.0009261500095734265
abomination,-0.1269679161178299
abominationits,-0.0046505577763221685
abominations,-0.012214802812097258
abominator,-0.00480527419699445
abominibal,-0.011041265265455171
aboooot,0.018095063841758203
aborigin,0.0003314348114598862
aboriginal,0.010916680815302704
aboriginals,0.005574046928499786
aborigine,-0.005030941352180437
aborigines,0.024399577816085722
aboriginies,0.0032156209776296493
aborigins,0.0003314348114598862
aborigone,0.0032156209776296493
abort,-0.0059660939106129865
aborted,-0.01904602078317741
